#"Step","Potential Energy (kJ/mole)","Temperature (K)"
1423000,52.802260898613326,454.70055916524933
1424000,56.39983279029184,228.3653769205199
1425000,64.8410282861399,276.69424323598173
1426000,56.23847635938728,318.6947196922762
1427000,70.96777496577124,301.0623186614852
1428000,67.47995256517606,465.593724720312
1429000,63.86790957088306,353.3819651897468
1430000,74.63426581105523,391.12695688177115
1431000,52.07271071062951,331.11997923454913
1432000,55.759926774699125,304.1727263417043
1433000,60.2171673822927,337.83061897225804
1434000,47.74227682368655,373.5479982409391
1435000,60.04733605760339,252.10432249271602
1436000,63.00443901532344,274.2420265197641
1437000,72.39640421585045,261.40032831241314
1438000,95.70651108956736,288.7449923574172
1439000,73.07810442527045,429.8033811399361
1440000,61.91747506713076,413.47461558712587
1441000,83.10521983113722,212.4316394419716
1442000,74.54658604733504,329.58410163982353
1443000,69.1979300975272,290.4249956576847
1444000,63.49712015892146,256.0559574948897
1445000,56.05932893920798,309.9493381092334
1446000,82.67935999204929,308.4447220017632
1447000,89.65959580907656,263.3011269383179
1448000,70.9788703492668,166.1879198309893
1449000,53.40550981113756,323.2206048986842
1450000,66.89558796978963,207.59097287166574
1451000,77.54580460151192,207.75784353795572
1452000,61.96759510959964,280.19319202870867
1453000,60.95090625539524,244.90735131065222
1454000,60.517850038448614,242.12956227900202
1455000,49.20967392741113,170.8094043004701
1456000,60.628944768377934,199.05652186504943
1457000,54.64551799471576,206.26368331764283
1458000,49.03235473000177,248.3379072807872
1459000,61.144894709128494,366.1422336998586
1460000,58.89054068434052,241.95298157001687
1461000,68.12303916105884,271.8916076140093
1462000,62.31274991933242,317.03668766644853
1463000,67.68143987566418,302.85507849668465
1464000,71.6756204757678,353.69129404613267
1465000,62.712058174132835,262.7777266413368
1466000,64.74686792271677,244.00514450733974
1467000,66.39768910575367,230.6137919331567
1468000,68.52092521562008,418.80961724339625
1469000,91.9288469699593,324.5010547734893
1470000,71.70119436406821,261.74265601350703
1471000,66.26231884101583,270.7039622232309
1472000,77.34509659272894,304.3841224919568
1473000,60.847705619769386,242.63497158790736
1474000,70.88281990743144,161.67818150287746
1475000,51.156399027095176,223.33194954350208
1476000,54.72480225191248,236.01066146534447
1477000,68.85690328348454,212.08798105212082
1478000,72.06331409612903,142.59646840480627
1479000,73.7098600013287,421.65397671558435
1480000,61.24707718928403,319.16871239098214
1481000,57.30079235479843,290.874839195593
1482000,69.5410871296026,200.59550751574332
1483000,65.2166216209448,216.18748754273514
1484000,57.45713897358473,252.53247454692496
1485000,57.210961014572604,291.73534846893017
1486000,55.46883530530613,261.1045732473977
1487000,84.59461659361324,200.97494505519975
1488000,65.42157596674068,256.3475241507634
1489000,74.44700063111577,389.92694475310134
1490000,66.44719797890139,403.65653304552984
1491000,61.34968021522036,327.4278399145504
1492000,64.24529746188492,444.47844290566235
1493000,63.94732648297213,383.9519832529115
1494000,51.18037495456173,458.76055073540607
1495000,77.69372853183086,218.1512141475811
1496000,71.78774286265252,239.04725094951405
1497000,54.566588956651685,306.8684583216119
1498000,64.30935227270038,315.6390878863505
1499000,63.53678235539837,284.06073307728656
1500000,70.34501347707737,319.87239932477996
1501000,64.9463064155168,253.16937027103776
1502000,64.89291408678037,334.68185749241223
1503000,56.386921373236646,292.2578316806881
1504000,86.88854430265928,442.4843880430988
1505000,56.31114312518366,236.77248529543047
1506000,60.90804708291034,170.53773258301507
1507000,60.635143035713554,296.44281271059543
1508000,58.938536138384734,315.1157918200703
1509000,54.066768750166375,222.45514852787906
1510000,61.17360093716343,261.7782428779113
1511000,59.68389921380731,210.92166444937268
1512000,69.14483209748505,325.34846765980484
1513000,73.25606669271292,264.4636264072238
1514000,71.00781130837277,295.3898941262589
1515000,56.71900013557752,418.7249831870652
1516000,62.925830913311074,134.89329845451985
1517000,55.981290985131636,269.47135880610153
1518000,57.639853227865615,388.5994553585029
1519000,66.18859723259266,258.920111008509
1520000,65.91925979525838,252.2484408735885
1521000,76.70660904069791,202.62964819520715
1522000,62.74696598555488,293.7022865724883
1523000,69.50606136252122,261.10707802947525
1524000,70.64159355034084,311.171977306183
1525000,54.50319288242099,380.6761032090409
1526000,72.98605671741825,367.72539076115373
1527000,82.41163986240929,279.68007283105413
1528000,51.391401675195084,258.5914027706661
1529000,53.02888832241479,251.5165183635526
1530000,70.61887189056506,178.17964080476034
1531000,53.02855925094627,225.4105701877604
1532000,62.1075417534704,267.9117818934925
1533000,58.1619756744476,394.2041350187312
1534000,71.58947571115732,324.20411430126927
1535000,60.08268095564313,298.24509566561926
1536000,59.688555823620845,334.8422333813081
1537000,56.94667005669908,243.45359738521844
1538000,44.94947151432666,261.823363801623
1539000,58.79779000565395,251.11214403345627
1540000,72.5270201804583,244.65262200022138
1541000,75.39090648015065,280.9238578845677
1542000,67.15604760414317,259.74462586490756
1543000,63.1330771545945,588.0629712416118
1544000,80.0339722755889,255.3135796575388
1545000,73.56092299246711,214.83931790070747
1546000,72.21982563620236,261.7150881375104
1547000,73.21841741051026,347.3083114784776
1548000,54.778372096184285,428.1327455410238
1549000,63.84702629328541,360.9994231564564
1550000,68.99830243026372,264.7825489285556
1551000,66.44652148519788,238.27783290886242
1552000,63.91938418257541,215.91189986630883
1553000,66.26844268618152,241.02061070153616
1554000,63.653495404425485,335.62747616129695
1555000,71.72467325468051,273.1699140134824
1556000,59.042526716839234,378.33362383460945
1557000,66.11774080169931,328.2197808269868
1558000,69.4564990446961,297.2757033328689
1559000,80.70579706375793,304.62621067824927
1560000,54.78053329810166,279.4477920897928
1561000,72.62225301604099,311.89026430842404
1562000,66.68150413288822,381.06315936691817
1563000,68.21763818665931,351.988763581827
1564000,73.06347805347286,276.3723159001914
1565000,54.32350010286882,301.2932795899103
1566000,52.41111446333588,195.61010401569825
1567000,54.78611401824355,277.7879240499169
1568000,77.63257479347521,271.4083743437012
1569000,78.41344051401211,238.66768817833506
1570000,66.87340752717682,236.9845800258278
1571000,60.394302068976685,366.91005604591095
1572000,69.11224596775651,139.23899077639007
1573000,67.50508226682268,274.4761834897843
1574000,66.02592183388822,323.67437424585785
1575000,74.07690563198867,291.76019772793046
1576000,59.8979673561563,468.1822851788488
1577000,90.39790618388179,259.7790516133698
1578000,65.61397688677243,261.60340053125304
1579000,55.648321767795096,215.12860064691478
1580000,59.70981264684815,225.6041728009661
1581000,39.91063602537179,244.2751330251996
1582000,53.057373134524795,137.95781105634003
1583000,52.476854551322205,288.55384786065366
1584000,57.3387532461752,186.45027789707996
1585000,55.816397732684365,253.28576190716328
1586000,65.17649485711445,199.3081664093624
1587000,68.50355707105336,283.0709253369411
1588000,66.86020030989471,248.01585807313492
1589000,104.3122505127103,247.45272254449856
1590000,89.40194425448863,430.8347471567771
1591000,118.3010067523237,349.36577221198553
1592000,81.22369868643727,333.95140728670754
1593000,70.89866497175535,322.51131258222097
1594000,67.88252366823144,301.1803747993181
1595000,56.78430020058295,439.7150622997519
1596000,81.53746197775081,286.4037920941365
1597000,63.70794213877525,196.39759524433322
1598000,60.81554754658282,309.7003213293841
1599000,71.34458192298251,424.057133994016
1600000,75.64252536946594,303.96612090913266
1601000,55.62090976256226,278.2173048353555
1602000,70.22180713130092,383.79924188047823
1603000,74.22353277582653,228.79459551743315
1604000,66.9184153904207,327.39279888788366
1605000,62.0315507100604,444.1278146136213
1606000,57.32802208409885,472.1185412503423
1607000,80.86124891114264,301.17923289117493
1608000,68.83159615481782,350.62488423451873
1609000,62.184072589564266,291.54311118632813
1610000,66.67108781607021,238.03289672565157
1611000,58.80774122357252,314.1336892245027
1612000,79.68840082138286,301.4329573843221
1613000,76.10254041089408,368.26096601351156
1614000,74.3934993397379,279.07173795031827
1615000,63.89931680871268,264.4632953752704
1616000,65.43784592879092,220.12783449340552
1617000,58.415170938301344,303.15431344903106
1618000,52.85569822544858,447.2591505439728
1619000,73.27677796017451,416.52053942354013
1620000,63.85237376454097,355.47825734981944
1621000,66.9329729962833,349.59291200991726
1622000,61.27256311340898,366.1882250781273
1623000,50.046970380562314,244.17987726585537
1624000,61.089042569263256,225.75855624004024
1625000,48.39194640734786,324.85712154008263
1626000,57.48710499313893,269.1434702761867
1627000,69.6963413359772,281.16116230847985
1628000,63.42238344437192,354.35668997320744
1629000,76.77903314724567,287.8710786830162
1630000,95.11944883897195,253.41705815936288
1631000,80.42771303844347,290.09482320409114
1632000,54.06346209380365,362.7497806868143
1633000,71.45714959687803,323.8994963985087
1634000,53.312885604012536,403.4413316918812
1635000,71.1645900272215,331.46670482310356
1636000,59.16468284119128,431.21072910003016
1637000,64.20447508031475,346.6667426557175
1638000,82.35820684296414,242.40525884554884
1639000,78.27707374430065,312.1629176126252
1640000,75.07364808315833,271.1662243946185
1641000,63.01855318406251,300.69979297921475
1642000,78.2104278804909,304.9768741474865
1643000,68.9133701910032,267.8840817127534
1644000,58.44724571880761,206.28321784298737
1645000,56.55958132178057,248.8330061905948
1646000,64.41476899612303,236.56193168553042
1647000,57.37635540772925,259.79088252939925
1648000,61.37885403909604,266.5270645941934
1649000,51.735808383051335,223.50080139147332
1650000,51.47423242570949,237.67703951799416
1651000,65.75193145656431,232.32612009105816
1652000,54.868418326451774,277.6546116651459
1653000,64.18406811242835,293.3539096621571
1654000,82.20044109643595,397.87861511859995
1655000,83.63278137154703,294.9290944896804
1656000,73.94046309031546,405.16012470538135
1657000,83.63651196904902,325.28581333907744
1658000,57.50910002900014,404.1092883787853
1659000,57.23430702230144,234.05502930583128
1660000,66.74899834838743,253.72342696696788
1661000,57.37814852065276,214.67090586712982
1662000,47.91292940211232,343.14783170774064
1663000,65.64935331778543,251.60950074115053
1664000,71.89534684474359,257.0418612808857
1665000,63.22625899144259,208.0680885075411
1666000,67.44820119180157,252.8532968499055
1667000,65.32161095787887,256.8437070946913
1668000,83.70155220997549,336.691240228737
1669000,70.49038669599122,266.7256503082882
1670000,78.34043561117869,272.98473368704924
1671000,70.65072723309277,350.39572116151686
1672000,44.56693828135191,395.0460144911572
1673000,63.69834305711993,314.2293314142502
1674000,60.27493967934538,202.4960435501441
1675000,52.06362687574597,173.3729493899175
1676000,75.33652736278418,193.4796533295193
1677000,68.17677236481222,275.690298477314
1678000,75.73836305341865,338.349708691797
1679000,53.45484823340341,373.08030062303743
1680000,57.411343443867736,139.6119104825629
1681000,60.080683537853474,262.8704273156649
1682000,55.57709689233843,303.1083208014461
1683000,60.65779070821009,328.94346100927834
1684000,69.88995268839426,401.75683959914033
1685000,68.20119021346909,372.9234177519509
1686000,58.733858850377146,265.7222581451276
1687000,51.32670097860682,226.82452383555082
1688000,68.3233002842037,320.4215500813151
1689000,74.28456928064452,354.6296078625614
1690000,76.67369615244661,324.80733340372217
1691000,54.754673784191255,374.75871842416905
1692000,64.47342339564602,183.3116266002936
1693000,55.44724136892546,236.2107505042038
1694000,66.13152810010419,307.7520876877896
1695000,69.367266101719,364.4882591727865
1696000,72.78025621607958,374.8800942146384
1697000,68.97763242623705,406.95104978976576
1698000,64.54985907050468,340.6029563382143
1699000,55.77654123301181,344.52156794898394
1700000,64.67914709989236,290.693079995111
1701000,67.69048284494056,243.00242535091127
1702000,68.84204764200103,191.01261366991986
1703000,73.10830974655983,257.20224458363606
1704000,62.09615551363822,282.1719536972671
1705000,54.040927999186124,286.65608582718886
1706000,56.66302383056973,273.01662030622805
1707000,72.23465003540787,367.3824154093598
1708000,68.76402737304534,460.4941324048482
1709000,97.31537983378473,305.118101260847
1710000,60.746666481962166,278.4049909000175
1711000,47.957358411503265,332.67536011511476
1712000,54.8240418973146,273.383534962918
1713000,65.92175145057263,211.0366480811302
1714000,48.195434974113596,326.46050097583753
1715000,61.78244729747712,324.69289579518005
1716000,72.68158205770169,406.33808834689233
1717000,59.653295113731104,232.6060805632763
1718000,59.9064838821796,285.888500907272
1719000,59.83039864083912,299.0177606553874
1720000,59.02375596357524,243.38528312516868
1721000,58.624317777808756,329.1314460542534
1722000,50.54171604864678,251.9237621936864
1723000,53.21920594067059,273.1511191090265
1724000,46.66904733739574,194.1148203460253
1725000,67.88737379579743,203.27950234132905
1726000,66.40925183210251,294.9612870372627
1727000,59.069404816857414,399.31648820102896
1728000,74.98659026964287,284.4551293253086
1729000,66.67566675580105,360.8678724106274
1730000,73.68512600402755,280.8598112304015
1731000,79.74801289061196,311.9543339647773
1732000,78.42802161538634,324.98695098281127
1733000,60.058755398152755,332.01442962163446
1734000,75.08497558534145,284.26392560274354
1735000,67.41789918844734,352.9957353251146
1736000,64.19131825263136,222.2445296242299
1737000,45.00031383721216,450.8012977765135
1738000,73.60736870874098,354.0291670104234
1739000,70.18601420465893,317.64553320302065
1740000,63.96893822457059,236.0695500073572
1741000,58.05108408338947,251.39159718066634
1742000,79.40791333303059,324.12351194344706
1743000,84.27513289391294,245.82533885473197
1744000,59.0213500284184,402.1414023148605
1745000,67.76360358483998,344.8060317754092
1746000,64.86050161933343,269.87128419271954
1747000,56.294832158478584,433.1474342277759
1748000,78.07306815951597,194.33693010201114
1749000,60.99070147231214,303.4648152767183
1750000,75.76614949222676,260.5135540490761
1751000,59.28040102894005,192.57994699418202
1752000,59.06709213073458,237.18566172403462
1753000,58.16766559730638,208.37920763237662
1754000,48.48805867017654,158.27418918051512
1755000,64.32581548392773,158.46391329737256
1756000,75.49269485352488,262.708439050618
1757000,74.4771115448084,332.87394602765636
1758000,61.718182514173805,370.59861924059356
1759000,71.23221142484272,355.6599745498624
1760000,57.749201909570274,348.9887800855548
1761000,69.26913794736492,207.6511661787321
1762000,54.67388358060634,287.77310417940225
1763000,55.620547419491686,320.34416714175904
1764000,63.428927010449115,201.42282342115192
1765000,59.03686471290166,238.66736034342827
1766000,59.11844536962235,346.82333603712266
1767000,64.30068545200629,256.5065744796411
1768000,52.49529716602774,361.7300865382283
1769000,57.871665488356484,250.54570892170648
1770000,66.00791194805902,270.7575986489178
1771000,72.06404997621166,283.5604071744487
1772000,79.66970559349284,366.5317118231594
1773000,64.60745654821949,355.190533597426
1774000,70.8339537795182,252.680646126271
1775000,77.43512722645391,354.46614659074316
1776000,63.349925587772304,282.7478099879979
1777000,55.86986773228273,325.25048128920474
1778000,52.77262189771477,194.45234510629342
1779000,51.342310881263984,290.5823338003536
1780000,58.3516791065781,270.0763933124538
1781000,60.40538040439185,245.936696823066
1782000,55.62147250710041,243.58652628035136
1783000,62.89159021274827,483.3503926994553
1784000,80.3829075657959,339.00575814000615
1785000,57.8401084168072,269.19138166677794
1786000,64.4273551570368,350.77088462374826
1787000,53.59740917753561,395.78430072742174
1788000,64.85786010815491,351.23518740959173
1789000,60.18352174384381,260.76401246394477
1790000,68.38522877703872,188.86512186542785
1791000,68.40133750387213,279.11752405275826
1792000,61.22271671771523,249.9825576478855
1793000,65.00558510670817,374.3263396559834
1794000,67.19147062319098,411.3668286371883
1795000,72.03440396927726,241.8763230308562
1796000,65.87686426103892,236.17903168385774
1797000,72.66180102978251,264.2294477888229
1798000,65.73244631360285,290.06571406622163
1799000,51.720432269451294,384.34387218464735
1800000,62.096569583780365,261.96500366020194
1801000,60.31020522381914,245.1838131778591
1802000,54.65437701554967,207.9624051422799
1803000,42.2706730804739,349.5401426933916
1804000,62.373845026959316,301.68599916413166
1805000,62.02331655533635,369.29177351826735
1806000,70.08739525056762,246.72133652898097
1807000,52.78136187859127,302.5160571580716
1808000,81.09817840507822,314.7332755430829
1809000,87.31045528360119,332.1695251813216
1810000,82.41973106232672,329.7890473047025
1811000,52.22802294597341,277.6077395005332
1812000,57.618727308349605,266.69862322469265
1813000,64.53694243252903,242.51462888987163
1814000,55.72709248098215,187.69400542307085
1815000,57.96391458421931,250.92915993775168
1816000,63.66598069527936,199.36857240149357
1817000,50.67921460175057,206.98602385659765
1818000,65.87400910770953,306.29941070870905
1819000,54.07839757529655,226.79917331260873
1820000,53.218682115809315,246.12224428364522
1821000,65.78068817678246,231.0598803040124
1822000,67.6322599115083,322.94347033115537
1823000,84.76890354730494,298.8461584838927
1824000,63.78444837820712,370.1119983235658
1825000,65.14053093636721,231.09124094865928
1826000,60.78356882388215,324.20280080397777
1827000,72.01704938570492,375.3458686441927
1828000,77.7895264744875,308.0126368313011
1829000,67.02089617998354,337.399710027485
1830000,68.52883815204386,367.55948389469177
1831000,57.17651924130041,515.8424032394123
1832000,81.6379345985506,350.2824251740254
1833000,88.76431574797348,309.36262802787445
1834000,72.19444718646264,256.99165519995773
1835000,61.697593895485625,202.08759291946154
1836000,55.0212939496318,190.14754311766742
1837000,56.37050058495532,347.6727263838293
1838000,48.00703602776048,392.6620265716073
1839000,65.87001424133086,227.72020710232883
1840000,56.802335013218,260.6141795808621
1841000,62.12340831263282,360.08371771558285
1842000,66.2564908994209,368.1972488564406
1843000,69.77593922799713,304.63217613810934
1844000,64.56096745916875,296.1047364491849
1845000,66.2349833991102,163.42994942331865
1846000,60.489849455371925,359.7583750070619
1847000,89.53796322318522,320.0678109813826
1848000,62.10119363513513,292.50641867450605
1849000,68.55287012185454,350.99561490534194
1850000,67.95502330918475,290.4845797223241
1851000,67.91579959002144,347.6344622635217
1852000,68.5185789505631,330.14687372318747
1853000,71.01032556513746,350.8129190171996
1854000,75.21399427842721,412.43174474344573
1855000,50.932589165122295,330.5419687812411
1856000,68.63313713936805,290.469695077639
1857000,69.84850386448339,242.99069946737484
1858000,83.91559884267917,240.10199795687188
1859000,81.48464788598358,264.7938294662682
1860000,60.469047150069855,343.5258620307343
1861000,53.52985180160613,364.56060661309164
1862000,57.583757310429974,342.03628303581587
1863000,56.23128656224981,223.79521115724796
1864000,58.32004877189979,366.48485282240847
1865000,72.15667325264076,192.16978208608793
1866000,58.33062763015914,215.45177308926787
1867000,77.52431248510038,177.2854541364788
1868000,69.60211087205244,161.4216089717281
1869000,58.65172509043623,339.1892003027897
1870000,75.07792103636984,217.77908460076227
1871000,59.38301837351173,399.31132969755487
1872000,61.28530092339565,308.4304505897937
1873000,64.99207352361896,349.5509812562981
1874000,51.49890344573214,197.46320123332498
1875000,47.758094403208815,273.91666990390706
1876000,65.45996415730366,309.8658618180524
1877000,68.01305610430427,311.2742238196526
1878000,66.77560219715451,197.46912299885463
1879000,78.13832464597363,303.323791560979
1880000,68.66190759912398,310.5037697950943
1881000,64.52675253553905,320.4667379703397
1882000,68.75436158367742,207.56023643244774
1883000,57.23149720753298,334.85601587730525
1884000,60.95756005468024,286.4134430071812
1885000,66.92451765415899,225.93398394805183
1886000,58.98492882821611,283.45773952206406
1887000,60.838766036671586,378.8201980477716
1888000,65.43248639968078,196.08485302465405
1889000,55.16628724860175,362.3288083674252
1890000,81.51325817462327,306.5660216799444
1891000,81.5941158063797,208.0854522579356
1892000,67.75083589413612,317.43462078001465
1893000,65.54527478344244,413.5466872602576
1894000,84.82023606056464,323.2594532872675
1895000,72.04337562353521,325.1055902823491
1896000,54.628396032814635,313.132988983227
1897000,58.68638075714989,321.19521577960336
1898000,68.00862297998174,370.56898944461665
1899000,73.11591931344587,405.3302134226131
1900000,73.37215379350528,340.0497336742172
1901000,68.36054523970142,306.7296770551003
1902000,70.072994756134,205.28973239855262
1903000,69.83938899973873,276.90988664255593
1904000,61.031933766322254,356.18540347798853
1905000,65.05701989549925,299.07117431087744
1906000,58.440600992193595,301.0987615863981
1907000,66.75609096523442,337.5893873212697
1908000,63.83495620929534,381.38350456277544
1909000,60.91428054017888,364.518923209388
1910000,67.78811965388013,301.41020889391007
1911000,57.43422787255622,329.9914326015329
1912000,77.0768829342669,211.91734015604305
1913000,58.43583085663977,440.6266673036652
1914000,63.79540998970333,453.0152230783158
1915000,76.04447801577453,277.20276181226984
1916000,64.6788610522758,293.7405967753194
1917000,66.15557265157372,174.7199673982778
1918000,61.75478987939036,258.102153185234
1919000,67.54757072446023,253.080190293416
1920000,63.27411020452598,304.667373197717
1921000,71.02479302446591,277.53717355530483
1922000,67.64368732943876,323.74062996029033
1923000,59.040359163765515,299.5405627765263
1924000,59.644046735013035,301.8789327678647
1925000,65.90897248168253,254.3284588328133
1926000,68.48021895368174,280.1959540041056
1927000,59.80614589604363,395.68500708048197
1928000,81.53825680440866,227.63959096967463
1929000,65.02653924620245,250.52910585765804
1930000,62.56753084837692,323.09573393238867
1931000,65.6102245975203,318.12754019888195
1932000,65.23920531730982,332.43170526872706
1933000,60.53631942753418,222.61373047789718
1934000,59.16840158684499,187.47535714627978
1935000,57.73310326007618,209.11044422274645
1936000,53.37033645905899,221.08773743897606
1937000,60.882864600647736,239.03762649863327
1938000,64.4064806179158,176.05486680237132
1939000,69.94487961797131,298.17765805584975
1940000,77.97780117134243,470.3321596541633
1941000,62.28565077246472,296.7733136819939
1942000,55.28664580589839,225.06745566997273
1943000,61.435250169597566,189.33895351642852
1944000,57.52259645254887,313.3697949552006
1945000,63.23724277071051,246.93422437859718
1946000,77.7904947787556,390.5154949232403
1947000,70.31307613595345,343.6084950980921
1948000,88.11582068982534,378.9010641493146
1949000,53.71075462594672,320.2888326770491
1950000,59.76109847432167,235.9155936320772
1951000,55.19847552749923,234.0962700589427
1952000,50.46305114221468,201.01372862978
1953000,55.01221869874598,210.51088148811894
1954000,58.99006128112342,192.30489452377137
1955000,67.19698348013753,210.65841174867091
1956000,46.97297515861101,295.8238170438783
1957000,47.5426583396968,126.38758699024876
1958000,60.827423356546205,133.28398852061673
1959000,53.620849994964374,286.47925865638706
1960000,87.44882362924818,255.23672865332247
1961000,59.039667010158496,280.80409555606644
1962000,73.62223850062628,289.075255203496
1963000,53.89164943428602,355.9889298908303
1964000,65.81813917068939,171.41736778319208
1965000,56.4128552677721,270.75088199232016
1966000,68.9193507499565,192.6991468476125
1967000,61.60749725827736,429.94106332939873
1968000,47.395882881300736,473.9047827136242
1969000,64.56021828569192,237.9574626058667
1970000,61.05550565075873,342.0071829437274
1971000,71.8597233923465,233.25609828619272
1972000,50.08673875473323,315.9775663948506
1973000,58.734432464345446,276.2051227281707
1974000,50.971925899444614,373.7121452846925
1975000,63.332180960894675,296.85972930173824
1976000,68.56056300275623,238.29287273711614
1977000,75.77233952052052,235.99218644707105
1978000,65.82220814192897,269.5972126824432
1979000,58.806345652054006,226.14465283131193
1980000,47.84202508353701,303.18131216548426
1981000,62.84537714210455,318.3665229339271
1982000,62.97496237011546,285.4977480004217
1983000,69.02164496915248,304.255291092886
1984000,63.37783655770909,495.09727492648966
1985000,66.22895746797963,307.7345614085331
1986000,80.50239116447483,269.33919067673054
1987000,59.73330593927858,344.4249075898423
1988000,63.645281768443965,385.9881000098801
1989000,78.72958932868642,255.52448545254325
1990000,57.33238801781516,281.7979423837148
1991000,59.31402146501023,354.62795098510543
1992000,56.579151533911954,303.87266711039103
1993000,49.940585368258326,234.13376237556605
1994000,59.45732004567981,283.27757689004943
1995000,69.82750975331555,263.71496654332793
1996000,77.94655888538546,300.09624895960417
1997000,62.84043711466251,204.36665969861406
1998000,61.73927103013534,161.01529493602152
1999000,50.838651619676966,318.3147703219895
2000000,81.00732960269306,158.0861203120705
2001000,61.67331484072565,346.5183464245017
2002000,63.10119940494769,364.4247987101995
2003000,53.574887373892125,284.13201305918244
2004000,48.075289621752745,193.5412436065862
2005000,64.58783728141862,230.96261433726136
2006000,51.158550856924194,277.11809530757654
2007000,56.41819227645601,325.68995154389677
2008000,57.887405921494064,321.6277174671761
2009000,74.24762612081395,305.6329008205805
2010000,54.08397878192045,258.26677501284325
2011000,62.35646707644878,239.92154204211144
2012000,52.172738250311795,213.99838846404546
2013000,60.58314244155645,222.63852335298458
2014000,48.329846512506265,267.0169631268225
2015000,63.99062120447343,358.99669330290874
2016000,57.434915407166955,367.438107899842
2017000,54.70860929959599,159.57880464531908
2018000,42.94990897722528,234.50866544095382
2019000,55.01802029369901,350.7430911407566
2020000,60.45460143787204,365.9786165326219
2021000,78.41561521969561,256.8865731838021
2022000,54.34834987551949,515.3592389786954
2023000,67.26896705767793,498.15135726671974
2024000,73.76308479514114,319.9378001128839
2025000,68.93369796510055,324.0353257387241
2026000,66.62253262680315,418.0592902815359
2027000,59.7505499541694,360.5498356964829
2028000,69.7930665480817,202.17559142632714
2029000,70.66617002422572,289.928480315992
2030000,55.613930655013974,345.93010987839114
2031000,80.34085624691215,325.02861801794086
2032000,64.90952934389134,331.97625799362214
2033000,65.59711933489848,194.31842285738387
2034000,62.87227665817963,300.8833948140022
2035000,52.202127575536,330.93152074804385
2036000,64.80022061962154,285.8715173241094
2037000,65.98953936301405,206.5111504120302
2038000,67.31552398583182,255.22291209358045
2039000,63.39489530326864,269.6627572439276
2040000,51.390081193472724,373.0870462156162
2041000,61.505417637668415,381.56255428640605
2042000,56.01583246613508,313.67907572494244
2043000,57.38870170723476,342.17587691708815
2044000,59.90398990683752,241.4073935554818
2045000,60.15435793702636,306.95818295508525
2046000,86.32134272436087,266.2465181359855
2047000,69.21139672532445,401.4997231821229
2048000,84.8496524998991,223.43002533449032
2049000,65.31998303870932,368.80779870963084
2050000,58.91399217626622,225.78155380303082
2051000,59.65966596616539,202.70181609522294
2052000,62.01189067038065,159.31071709611044
2053000,63.37734129161254,291.5979921016358
2054000,47.58391694692773,302.4938014095925
2055000,57.75439717532865,181.36691726939614
2056000,57.86989673245989,204.27389581605215
2057000,65.24020828200446,201.9173227716875
2058000,69.08304475656223,228.54153938625785
2059000,63.320929067745055,277.7122116701436
2060000,61.88255952778127,392.4877241288946
2061000,68.39634780962206,282.2164214192486
2062000,79.41575390104117,249.53992357877272
2063000,70.25859714559783,374.00054867683286
2064000,75.34631374029127,406.2518496057774
2065000,61.60762723661719,336.5567434779586
2066000,74.50568847509567,371.55500889256336
2067000,69.26947378668774,198.73365822347407
2068000,66.14286928992999,319.18120669061466
2069000,64.02495723874745,326.8249836580055
2070000,61.732955584591764,333.20503161074487
2071000,62.239587257147605,321.738535916193
2072000,69.99878296253974,353.988294227467
2073000,65.28725809126627,391.29701764077294
2074000,79.03994947877618,337.1012179411444
2075000,75.39307194706635,325.6017547320968
2076000,79.7039496488328,294.5352041827407
2077000,55.512123499320865,277.7941157990768
2078000,50.70279140940693,182.29816119135856
2079000,54.109517530549056,330.7801239514964
2080000,55.00064571578537,259.94243260290176
2081000,58.54284681670106,303.0650077359935
2082000,61.25069713529592,213.2025386951789
2083000,84.63878778280741,179.56330404536166
2084000,62.264386680957614,347.8988434027145
2085000,61.27466945876313,287.19039691149965
2086000,70.84189873089144,430.30841681465523
2087000,73.6891816528209,349.0674926631816
2088000,79.65122503326495,432.72446694206604
2089000,62.852099822561286,242.89630920053574
2090000,55.71769478589886,281.9854767733219
2091000,65.52471761564084,351.3567966123194
2092000,71.92958992913736,300.9819321728247
2093000,56.48856601209263,353.05930620819726
2094000,68.45963708953786,322.88954057376725
2095000,64.74746631865855,402.1677095027711
2096000,84.16673436564088,314.847321272102
2097000,48.4843756534126,447.90987485526995
2098000,65.86671327782096,339.51690927446344
2099000,45.95471495451429,275.2848329862763
2100000,52.124063788688204,334.1444779345843
2101000,48.138154344305775,298.23005566584783
2102000,69.62142509971454,180.277332662076
2103000,80.4143397025473,253.24460663170333
2104000,64.99737460591132,275.2704645667406
2105000,49.99234165818416,248.2036240461331
2106000,58.58430182398297,189.84702703679335
2107000,71.76418380999257,246.96706273906995
2108000,77.00797519972002,183.1667764271259
2109000,62.239443959477285,234.16247734906682
2110000,52.789202069740895,172.6159007518629
2111000,50.53304520886741,192.1042755775522
2112000,62.68062228409508,243.89504718365086
2113000,62.7577806788961,229.81842071193375
2114000,56.88741256783396,291.789952789065
2115000,59.38216238873065,265.1578791426301
2116000,73.03419819625924,240.61704161807566
2117000,75.24972632349454,299.56730334528464
2118000,67.06097042586407,206.97986376940898
2119000,70.61329863036713,219.32963252426137
2120000,58.788096653907814,228.33320470992598
2121000,50.709823267447064,227.73996513441668
2122000,60.957893765236804,240.80914007564945
